date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2022-05-15,台北市北投區泉源路８０之１號,1,住宅,44,32.23742617227,3,3,3,1,0,0,25000.0
2022-05-01,台北市士林區天母東路１０５巷１０號二樓,2,住宅,38,33.19635120714,2,2,1,1,0,0,28500.0
2022-05-10,台北市士林區重慶北路四段４９巷４０弄１７號一樓,1,住宅,50,21.57732578463,3,1,1,1,0,0,23000.0
2022-05-18,台北市北投區泉源路４９之７號六樓,6,套房,41,17.411900633160002,1,0,1,1,1,0,16000.0
2022-05-20,台北市北投區光明路２２０號８樓之２,8,住宅,45,14.1872505159,1,1,1,1,1,0,18000.0
2022-05-10,台北市士林區中山北路七段１１４巷３６弄１３號２樓,2,住宅,46,33.44440121616,3,2,2,1,0,0,30000.0
2022-04-30,台北市北投區公館路１６１巷２１號５樓,5,住宅,8,48.63595176858,3,2,2,1,1,1,66211.0
2022-05-20,台北市北投區自強街１２２號８樓之３,8,住宅,14,50.581026839310006,3,2,2,1,1,0,70000.0
2022-05-11,台北市北投區永興路１段５３巷１０號３樓,3,住宅,53,18.773150682660003,2,2,1,1,0,0,16000.0
2022-05-07,台北市萬華區長泰街６９號５樓,5,住宅,37,15.89335057794,1,1,1,0,0,0,11000.0
2022-05-17,台北市大同區重慶北路三段９巷１４號三樓,3,住宅,40,24.25747588209,3,2,1,1,0,0,20000.0
2022-05-09,台北市大同區泰安街２巷９號６樓,6,住宅,52,65.59410238524,4,2,3,0,1,1,99000.0
2022-05-14,台北市大同區萬全街１號１３樓之１,13,住宅,8,42.02330152812,3,2,2,1,1,0,85000.0
2022-05-23,台北市萬華區西寧南路１２５號１６樓,16,住宅,11,63.70952731671001,3,2,2,1,1,0,70000.0
2022-04-26,台北市大同區大龍街９４號４樓之２,4,住宅,48,11.07452540271,1,0,0,1,0,0,15000.0
2022-05-09,台北市萬華區峨眉街５號４樓之１９,4,住宅,36,17.27577562821,2,1,1,1,1,0,22500.0
2022-05-18,台北市萬華區青年路１６８巷５１弄１１號４樓,4,住宅,48,11.60692542207,1,0,1,1,0,0,10000.0
2022-05-11,台北市中正區紹興北街３１巷１５弄５號,1,住宅,36,41.08857649413,4,2,2,1,1,0,43236.0
2022-05-23,台北市大同區西寧北路８３之７號,1,住宅,45,21.39280077792,2,1,2,1,1,0,24000.0
2022-05-16,台北市萬華區萬大路４９３巷４８弄２３之４號３樓,3,住宅,37,32.06802616611,3,2,2,1,0,0,28000.0
2022-05-12,台北市信義區松勤街９號１７樓之２,17,住宅,16,14.74990053636,0,1,1,1,1,0,35000.0
